country_name,country_code,indicator_name,indicator_code,value,year
Bulgaria,BGR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,96.9459351944963,2017
Spain,ESP,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.4800726581712,2015
Lower middle income,LMC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,52.8918759291751,2016
Liechtenstein,LIE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100.0,2015
"Macao SAR, China",MAC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100.0,2016
Europe & Central Asia,ECS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,91.5283500544718,2015
Netherlands,NLD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.9510127952693,2016
Singapore,SGP,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100.0,2017
Lao PDR,LAO,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,15.6830678057892,2016
Lithuania,LTU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,92.042865008264,2017
Ethiopia,ETH,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,10.3124430678559,2015
Georgia,GEO,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,79.8126568786138,2016
Uzbekistan,UZB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,58.9038053495427,2017
"Korea, Dem. People’s Rep.",PRK,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,66.6258224741476,2017
Austria,AUT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.9094252777529,2015
Switzerland,CHE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,95.4554026043008,2015
Russian Federation,RUS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,75.8173279208514,2015
New Zealand,NZL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100.0,2017
Azerbaijan,AZE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,72.4689078151401,2015
Germany,DEU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.8,2016
Puerto Rico,PRI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,94.084972555032,2017
United States,USA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.9909778979207,2015
Azerbaijan,AZE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,73.0150031464696,2016
Moldova,MDA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,72.5871766346745,2016
Mongolia,MNG,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,23.6152061857514,2016
Iceland,ISL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.5704445097354,2016
High income,HIC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.6621569476056,2016
Canada,CAN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.8134976105464,2016
"Iran, Islamic Rep.",IRN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,91.7952932363218,2017
OECD members,OED,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,91.8826618152046,2016
Malta,MLT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100.000002213549,2017
Germany,DEU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.8,2015
Cote d'Ivoire,CIV,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,36.5491037136841,2017
Ukraine,UKR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,91.942266045132,2016
San Marino,SMR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100.0,2017
Italy,ITA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,94.4731363584438,2015
Peru,PER,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,50.3506516238405,2017
Peru,PER,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,50.0874616343989,2016
Peru,PER,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,49.8229567561854,2015
Chile,CHL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.4639654416685,2016
Chile,CHL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.4758020065048,2015
Jordan,JOR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,93.8183435908943,2017
Mexico,MEX,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,42.6827426609801,2016
Mexico,MEX,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,42.870309895754,2017
Mexico,MEX,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,42.4635144944241,2015
Sweden,SWE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.9400024619261,2017
Sweden,SWE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.940002499027,2015
Ecuador,ECU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,75.0680124163761,2017
Ecuador,ECU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,74.3668655599261,2015
Morocco,MAR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,70.2664398295476,2017
Tunisia,TUN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,92.3992732675896,2016
Colombia,COL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,73.2334257421982,2017
Malaysia,MYS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,93.2998126322566,2015
Pakistan,PAK,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,35.7546325826369,2015
Paraguay,PRY,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,63.2458987972621,2016
Paraguay,PRY,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,62.4589213876393,2015
Guatemala,GTM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,55.072388972465,2015
Guatemala,GTM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,55.6629525728379,2016
Bangladesh,BGD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,55.5394594783626,2015
Bangladesh,BGD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,55.4912629602883,2016
Philippines,PHL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,46.4431850026817,2016
Greenland,GRL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,96.7476835853467,2017
Isle of Man,IMN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,97.2075649516047,2015
France,FRA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,97.7138981772409,2015
Ghana,GHA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,36.4116127604727,2017
North America,NAC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.0190455182845,2015
Belgium,BEL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.5231889841464,2017
"Congo, Rep.",COG,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,44.1840939164007,2015
Denmark,DNK,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,96.7372108780461,2015
Lithuania,LTU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,91.600943576325,2016
Andorra,AND,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,90.6399966306356,2017
Gibraltar,GIB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100.0,2016
North Macedonia,MKD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,83.4224002097033,2015
American Samoa,ASM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,12.5653362063006,2016
Cambodia,KHM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,25.8455487850533,2017
Lower middle income,LMC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,53.6580721096521,2017
Croatia,HRV,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,89.9594907584319,2016
Georgia,GEO,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,79.9946791951721,2017
Nicaragua,NIC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,51.5212747402271,2016
Switzerland,CHE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,95.4554081548779,2017
Isle of Man,IMN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,97.2075649516047,2016
Puerto Rico,PRI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,94.0864383996155,2016
Central Europe and the Baltics,CEB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,93.9690982362085,2017
OECD members,OED,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,91.9269719031147,2017
Middle East & North Africa,MEA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,77.7665305177069,2017
Sierra Leone,SLE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,9.15700277740661,2015
Belarus,BLR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,94.4733153147193,2015
New Zealand,NZL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.9999986904668,2016
Isle of Man,IMN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,97.2075649516047,2017
Serbia,SRB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,74.7098016538967,2016
World,WLD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,70.6448800850252,2017
Croatia,HRV,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,89.959411265514,2017
Latin America & Caribbean,LCN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,74.2948059488945,2017
Belarus,BLR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,94.5213903013651,2017
Finland,FIN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.631877265112,2016
France,FRA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,97.7838283547191,2016
Andorra,AND,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,90.64,2016
Vanuatu,VUT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,43.8424757068156,2016
Ghana,GHA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,34.7519949384959,2016
Qatar,QAT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,96.1827864704292,2017
Kyrgyz Republic,KGZ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,68.1477002904574,2016
Lebanon,LBN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,47.7,2017
Albania,ALB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,70.0231498383663,2017
Bahrain,BHR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.9832621252058,2016
Moldova,MDA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,72.8779121047355,2017
World,WLD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,69.5327386036433,2015
Euro area,EMU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,97.9144820663574,2015
Europe & Central Asia (IDA & IBRD countries),TEC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,80.1902174823589,2016
Bulgaria,BGR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,96.9892616249367,2015
Belgium,BEL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.5231862005569,2015
Northern Mariana Islands,MNP,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,90.2432989690722,2017
"Iran, Islamic Rep.",IRN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,91.732466546091,2016
Kuwait,KWT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100.0,2017
Latvia,LVA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,94.9847143022774,2016
Netherlands,NLD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.9510127973186,2017
Armenia,ARM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,83.0059759610227,2016
Poland,POL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.0425909841854,2015
North America,NAC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.0262809506995,2016
Norway,NOR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.3429673954143,2016
Sub-Saharan Africa,SSF,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,26.5247733657822,2016
United Kingdom,GBR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.9887792531926,2017
Iraq,IRQ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,57.7994569436953,2015
"Congo, Rep.",COG,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,44.7696323383487,2016
Hungary,HUN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,89.5727619781719,2017
Uzbekistan,UZB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,58.8814668125788,2016
Cote d'Ivoire,CIV,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,36.3921924022467,2016
New Caledonia,NCL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,96.3263449081361,2015
Singapore,SGP,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100.0,2016
Norway,NOR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.342975347782,2017
Lebanon,LBN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,47.5239284773109,2015
Liechtenstein,LIE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100.0,2016
San Marino,SMR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100.0,2015
Qatar,QAT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,96.3019903360208,2015
Lebanon,LBN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,47.7,2016
Nepal,NPL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,26.8719092608475,2015
"Macao SAR, China",MAC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100.0,2017
Ukraine,UKR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,91.8772694172557,2015
Ghana,GHA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,33.1198924294347,2015
Latvia,LVA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,95.1908583413694,2017
Uganda,UGA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,6.95152978193661,2016
Portugal,PRT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,95.273407376233,2015
United Kingdom,GBR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.9887777777778,2016
